the_geom,cartodb_id,tipo,color
0101000020E61000004042DEBCC2955BC0BA76F56C4E1E3840,34162,Competidor Indirecto,A5AA99
0101000020E6100000AC6B38558C2359C0A70BEBA5ADB03340,34163,Competidor Indirecto,A5AA99
0101000020E61000004243FF04976A59C0ADD09374C52C3540,34164,Competidor Indirecto,A5AA99
0101000020E61000005A3BFEC9270A59C079CDCC4894BB3940,34165,Competidor Indirecto,A5AA99
0101000020E6100000A76ED34444CF58C09E4CD4B93FD63240,34166,Competidor Indirecto,A5AA99
0101000020E6100000614E545FEBCA58C01E02C3C9686F3340,34167,Competidor Indirecto,A5AA99
0101000020E6100000ECBD5BCDB82259C05EFB5D33543D3240,34168,Competidor Indirecto,A5AA99
0101000020E61000008E99C0843CEF57C0D71FF67CACAA3140,34169,Competidor Indirecto,A5AA99
0101000020E6100000F169A917D70B58C0B82339EC00393340,34170,Competidor Indirecto,A5AA99
0101000020E61000009311821B8AD759C02435C4E368A13440,34171,Competidor Indirecto,A5AA99
0101000020E61000005BB508181F1057C08A45C2AD71D22D40,34172,Competidor Indirecto,A5AA99
0101000020E61000001168D928A55059C0D902E7316FB23340,34173,Competidor Indirecto,A5AA99
0101000020E61000009D0BE911DFFD59C0F9829A4AD4EE3240,34174,Competidor Indirecto,A5AA99
0101000020E610000078301812669A57C02252154B78253240,34175,Competidor Indirecto,A5AA99
0101000020E61000008BA2495A18575AC0D3DD331A127E3640,34176,Competidor Indirecto,A5AA99
0101000020E61000005D4399DBF7C758C0065D88F62D513340,34177,Competidor Indirecto,A5AA99
0101000020E61000000CCD751AE97658C0B25DCA8EC7B83140,34178,Competidor Indirecto,A5AA99
0101000020E61000001B8091C074C858C0C6B80B62DAC03740,34179,Competidor Indirecto,A5AA99
0101000020E61000000C6CDFED4B9B5AC03B35D937DEB43F40,34180,Competidor Indirecto,A5AA99
0101000020E61000005BFA656A313F59C002333A7BC2253640,34181,Competidor Indirecto,A5AA99
0101000020E610000037A4728FFC255DC0E9BC42F6ACDC3F40,34182,Competidor Indirecto,A5AA99
0101000020E6100000685DA3E5C04B5AC0E27D8FD9DD0C3540,34183,Competidor Indirecto,A5AA99
0101000020E6100000CA264C5AE9B958C064BDC5815F6A3340,34184,Competidor Indirecto,A5AA99
0101000020E6100000892B04C591B15BC02E18E0ABEBEA3B40,34185,Competidor Indirecto,A5AA99
0101000020E6100000BF328872966559C07426D0D4A9193540,34186,Competidor Indirecto,A5AA99
0101000020E61000005253FD10BCA558C05439CC1B508A3140,34187,Competidor Indirecto,A5AA99
0101000020E6100000D31123F81D475DC0AF780BA06F434040,34188,Competidor Indirecto,A5AA99
0101000020E6100000C78B3B9417A357C0E813DCBC2FFD3140,34189,Competidor Indirecto,A5AA99
0101000020E6100000BA2A16E0F76959C03D23B6604E1B3540,34190,Competidor Indirecto,A5AA99
0101000020E6100000ED3B12712BCD58C0764A306A317B3440,34191,Competidor Indirecto,A5AA99
0101000020E6100000378710FCD49459C0CCD26FDBCE103340,34192,Competidor Indirecto,A5AA99
0101000020E6100000D4298F6EC48A58C036523A817E203340,34193,Competidor Indirecto,A5AA99
0101000020E6100000649B4CC3CD9758C0AC3683E8DE153440,34194,Competidor Indirecto,A5AA99
0101000020E61000001DAB18D70D9359C0CC22B9A1CEE13540,34195,Competidor Indirecto,A5AA99
0101000020E6100000C4D6A690EFCC58C0D9D8BA0EB4673340,34196,Competidor Indirecto,A5AA99
0101000020E61000008DDBA2AB781859C0CEE9EC4362923440,34197,Competidor Indirecto,A5AA99
0101000020E6100000D31F2FDE6E8A58C0F62686E464193340,34198,Competidor Indirecto,A5AA99
0101000020E610000003ACD9F34A5256C0527F5A98C7BD3440,34199,Competidor Indirecto,A5AA99
0101000020E6100000353155174DDC57C053D0ED258D983240,34200,Competidor Indirecto,A5AA99
0101000020E61000004AC7070330B157C0468AF12FBC963040,34201,Competidor Indirecto,A5AA99
0101000020E61000004ED78F2473C958C07DEE1D98505C3340,34202,Competidor Indirecto,A5AA99
0101000020E6100000E8AE993A978259C0A0E3409B5E5A3440,34203,Competidor Indirecto,A5AA99
0101000020E61000007D44A74217CD58C0D53E3E9D02573340,34204,Competidor Indirecto,A5AA99
0101000020E6100000465BF86E318759C09D35B20A1FD93340,34205,Competidor Indirecto,A5AA99
0101000020E6100000F0D6BF0CC2E259C0204BF63A6FBA3440,34206,Competidor Indirecto,A5AA99
0101000020E61000003C2F151BF39D59C0F0EF7DBB362C3540,34207,Competidor Indirecto,A5AA99
0101000020E6100000FDE03ACEC64458C056CABE6D9EBD2F40,34208,Competidor Indirecto,A5AA99
0101000020E6100000021654AFF6935BC06AAE68AD47293840,34209,Competidor Indirecto,A5AA99
0101000020E6100000C2BEDF60962F59C05E2A991031EB3440,34210,Competidor Indirecto,A5AA99
0101000020E61000004C723C76020359C0FEB4D5D5B2ED3540,34211,Competidor Indirecto,A5AA99
0101000020E6100000172F924D64CB58C0F19DDA11359E3240,34212,Competidor Indirecto,A5AA99
0101000020E6100000377ED1B3536358C0AA4D946BA7DE3940,34213,Competidor Indirecto,A5AA99
0101000020E6100000898B2F1C80CA58C0FDD8243FE24E3340,34214,Competidor Indirecto,A5AA99
0101000020E61000006D665F3F25DF58C0A144538F97743340,34215,Competidor Indirecto,A5AA99
0101000020E6100000E4066C9C07C058C020626277AA973340,34216,Competidor Indirecto,A5AA99
0101000020E610000024619D32503B59C0DD36BEBC21CB3340,34217,Competidor Indirecto,A5AA99
0101000020E6100000E8358F26CB3C58C0CE81CC6B78753340,34218,Competidor Indirecto,A5AA99
0101000020E6100000AC69A4C6001A59C00B188F185E9C3440,34219,Competidor Indirecto,A5AA99
0101000020E61000008387ABFBAE3158C001E9EE7C37FF3040,34220,Competidor Indirecto,A5AA99
0101000020E6100000988025787F0857C0AAFD2997BE502F40,34221,Competidor Indirecto,A5AA99
0101000020E61000003088E522C04259C09C576DE5C2323440,34222,Competidor Indirecto,A5AA99
0101000020E610000064E8962553AE56C07331E5C7885B3340,34223,Competidor Indirecto,A5AA99
0101000020E61000007DCE9B92459857C051DD5CFC6D273240,34224,Competidor Indirecto,A5AA99
0101000020E610000069087D9FA05C58C0167E57A1D48C3440,34225,Competidor Indirecto,A5AA99
0101000020E610000051F1E271CFC458C049B2D49BCD7E3340,34226,Competidor Indirecto,A5AA99
0101000020E61000007A9C167A4C6856C093C2DDD582F83440,34227,Competidor Indirecto,A5AA99
0101000020E6100000BFCCA06FC5C758C0B44614C5717E3340,34228,Competidor Indirecto,A5AA99
0101000020E6100000FFEF25E059CF58C02A852791D0EC3240,34229,Competidor Indirecto,A5AA99
0101000020E6100000BBB61A868D9A5AC0B87A2D6CF63B3740,34230,Competidor Indirecto,A5AA99
0101000020E6100000FAE029A2AEE658C0EAC36106B68E3240,34231,Competidor Indirecto,A5AA99
0101000020E61000003EB046EA3BB458C0E0988ECE33123440,34232,Competidor Indirecto,A5AA99
0101000020E6100000CD8924176F7B59C08A641BFA1F5B3540,34233,Competidor Indirecto,A5AA99
0101000020E610000092E036E8C5DB59C09885FA86578F3940,34234,Competidor Indirecto,A5AA99
0101000020E610000044520B25931D57C054F114AC50442E40,34235,Competidor Indirecto,A5AA99
0101000020E6100000087E2B444D7658C0E316F37343443640,34236,Competidor Indirecto,A5AA99
0101000020E6100000BAE3450D838958C08A96FA81C4043340,34237,Competidor Indirecto,A5AA99
0101000020E610000084054191F89358C0F9D435838D1D3240,34238,Competidor Indirecto,A5AA99
0101000020E6100000681C4DA29CD957C0FD8BB9CE33FE3140,34239,Competidor Indirecto,A5AA99
0101000020E6100000ACDC133D13C558C0D18691987F4E3340,34240,Competidor Indirecto,A5AA99
0101000020E61000007F05FE2ADFF958C078584D7C5ADE3040,34241,Competidor Indirecto,A5AA99
0101000020E6100000BC1F3B98E2CB58C062E47EEACC643340,34242,Competidor Indirecto,A5AA99
0101000020E6100000739E145A943B59C0E91371212C6C3940,34243,Competidor Indirecto,A5AA99
0101000020E6100000B42F4DCFC36756C047AD0F6FC6F63440,34244,Competidor Indirecto,A5AA99
0101000020E6100000C798C30759C658C02050EC57F07C3340,34245,Competidor Indirecto,A5AA99
0101000020E6100000E98575C24F4159C030170A3B39273640,34246,Competidor Indirecto,A5AA99
0101000020E6100000221C50C28E395AC05B8A3774AB833540,34247,Competidor Indirecto,A5AA99
0101000020E6100000D79863BB33A156C0205687F5A9D83340,34248,Competidor Indirecto,A5AA99
0101000020E610000053E36BF07A1B57C077D3B173684C3140,34249,Competidor Indirecto,A5AA99
0101000020E6100000119368B086365CC040E46702C9DB3F40,34250,Competidor Indirecto,A5AA99
0101000020E6100000EA0203ADA57B59C0594A5CE8C65B3540,34251,Competidor Indirecto,A5AA99
0101000020E6100000A28D8E7126BF59C035EE8B53C6C03940,34252,Competidor Indirecto,A5AA99
0101000020E6100000B113A09E255157C06EB645DB293B3040,34253,Competidor Indirecto,A5AA99
0101000020E61000006CE588290FD759C00FA71F16628A3940,34254,Competidor Indirecto,A5AA99
0101000020E61000002440D165FFD358C05E2C90C9779E3340,34255,Competidor Indirecto,A5AA99
0101000020E6100000F378D6457CDA59C0CAE5BB6B3B893940,34256,Competidor Indirecto,A5AA99
0101000020E61000008EEDCE3D182E59C0CF6761CB02E93440,34257,Competidor Indirecto,A5AA99
0101000020E6100000E9EFC6FE09D058C0203C5E7106ED3240,34258,Competidor Indirecto,A5AA99
0101000020E6100000717521D2C6F558C043C472F0F1313940,34259,Competidor Indirecto,A5AA99
0101000020E61000006E20F2D0169358C09D964837FC0E3A40,34260,Competidor Indirecto,A5AA99
0101000020E610000017EFE8FBC0CC58C076DC32D8BBEB3240,34261,Competidor Indirecto,A5AA99
0101000020E61000007FEDAA51D99658C0EA185FCD64193440,34262,Competidor Indirecto,A5AA99
0101000020E6100000BEDEFDF11E5957C0957C0D3D39D53140,34263,Competidor Indirecto,A5AA99
0101000020E6100000F1246DD3ADCA58C04094FD2DE06B3340,34264,Competidor Indirecto,A5AA99
0101000020E6100000AFBD68F2C1D158C021F0D99D62633340,34265,Competidor Indirecto,A5AA99
0101000020E6100000803FA143C53E59C0F4E13874A32C3640,34266,Competidor Indirecto,A5AA99
0101000020E61000001F1431785AE358C048D6C84B8A3F3340,34267,Competidor Indirecto,A5AA99
0101000020E6100000699B8F29670A58C0C25601A53E323340,34268,Competidor Indirecto,A5AA99
0101000020E6100000184DFC8BBFFF58C07F0A4F0193643440,34269,Competidor Indirecto,A5AA99
0101000020E6100000F70BD17CE98B58C0DA25267F620B3340,34270,Competidor Indirecto,A5AA99
0101000020E6100000D9AA6E3F6A7B58C039D1F05E9C063140,34271,Competidor Indirecto,A5AA99
0101000020E61000005D8BB37572B058C030D5AB4C21183440,34272,Competidor Indirecto,A5AA99
0101000020E6100000E36AE88F3EBF59C096BC536421C23940,34273,Competidor Indirecto,A5AA99
0101000020E61000000E23EFE29E9659C0DECAF18E7C183340,34274,Competidor Indirecto,A5AA99
0101000020E6100000A7203F1BB98C58C05E528C5ED3563340,34275,Competidor Indirecto,A5AA99
0101000020E61000000788177E8F0659C08BAFB0BF70A13940,34276,Competidor Indirecto,A5AA99
0101000020E61000002F13A872587658C0CE78115C9B443640,34277,Competidor Indirecto,A5AA99
0101000020E6100000587FF8B7D3C458C0B4D538DDAA5A3340,34278,Competidor Indirecto,A5AA99
0101000020E61000004DA11429A41B5AC0A973DA8D1D1A3540,34279,Competidor Indirecto,A5AA99
0101000020E6100000379D6C1C54F058C0107D90C8EB923340,34280,Competidor Indirecto,A5AA99
0101000020E610000011B54499932159C06A023DBB19B33C40,34281,Competidor Indirecto,A5AA99
0101000020E61000007657D17A134E5AC0DC0DA2B5A2A53440,34282,Competidor Indirecto,A5AA99
0101000020E6100000D596D79D700B58C0F38577565E383340,34283,Competidor Indirecto,A5AA99
0101000020E6100000FFBC1D9F586759C0E2402708471A3540,34284,Competidor Indirecto,A5AA99
0101000020E610000051BA575A44CB58C0DB94C020C8683340,34285,Competidor Indirecto,A5AA99
0101000020E61000006FF9C411564859C02B4602B27C873440,34286,Competidor Indirecto,A5AA99
0101000020E6100000DAC6C0B615F458C0BF9725AE21B43440,34287,Competidor Indirecto,A5AA99
0101000020E6100000B3F4DBB6336159C0C44B6879BBAA3340,34288,Competidor Indirecto,A5AA99
0101000020E61000001DAEB4108D6159C007DCEB8B21AA3340,34289,Competidor Indirecto,A5AA99
0101000020E6100000B58993FB1DD259C0B8F8463A24AB3440,34290,Competidor Indirecto,A5AA99
0101000020E6100000101F7D38ED6059C0309F49EEF2143440,34291,Competidor Indirecto,A5AA99
0101000020E6100000A03F23C70C1157C0B01FDE4AE1D52D40,34292,Competidor Indirecto,A5AA99
0101000020E61000005F356476754658C0F1E9DAAC34DE3240,34293,Competidor Indirecto,A5AA99
0101000020E61000005597DFABCEE158C0CB6A15585B473340,34294,Competidor Indirecto,A5AA99
0101000020E61000005AF9E1F761B058C0BA049612381D3440,34295,Competidor Indirecto,A5AA99
0101000020E61000006570B5CAA33E5DC04CC033CAC8414040,34296,Competidor Indirecto,A5AA99
0101000020E6100000878E991BBE0A58C0D8B284CECE2C3340,34297,Competidor Indirecto,A5AA99
0101000020E6100000D1CD405D0B9259C0453AD1E8EDEF3540,34298,Competidor Indirecto,A5AA99
0101000020E61000004EDC4325E2C258C0DBFE5379547F3340,34299,Competidor Indirecto,A5AA99
0101000020E61000000AB48531B39059C0781A59C72BEE3540,34300,Competidor Indirecto,A5AA99
0101000020E6100000CA1541105EA459C02DBFE34657AC3440,34301,Competidor Indirecto,A5AA99
0101000020E6100000DA0A922550CE58C053D069EDE8AF3340,34302,Competidor Indirecto,A5AA99
0101000020E61000002B560551D43258C0B53EDD27E4213140,34303,Competidor Indirecto,A5AA99
0101000020E6100000B24C3B0C58255DC0292A13650CDD3F40,34304,Competidor Indirecto,A5AA99
0101000020E61000002C8A70F63BBF57C0AF59D3612A623140,34305,Competidor Indirecto,A5AA99
0101000020E610000001D90CECC8CA58C09CB588E609683340,34306,Competidor Indirecto,A5AA99
0101000020E6100000500ACA9F75E058C03A306FC449723B40,34307,Competidor Indirecto,A5AA99
0101000020E6100000DE96E1A287F958C025B183CE946F3440,34308,Competidor Indirecto,A5AA99
0101000020E61000003F1D8F19E83E58C0772ECE1075E73240,34309,Competidor Indirecto,A5AA99
0101000020E6100000C4CDA964C0B859C074E007ADA82E3540,34310,Competidor Indirecto,A5AA99
0101000020E6100000CA490FE0001858C0AB432C6A49603340,34311,Competidor Indirecto,A5AA99
0101000020E610000070F573754D6D5AC056210EA706EF3A40,34312,Competidor Indirecto,A5AA99
0101000020E610000049CA2775D3EE59C042425213963F3340,34313,Competidor Indirecto,A5AA99
0101000020E6100000E5A231C5E20F57C07D2E2A14AFB92E40,34314,Competidor Indirecto,A5AA99
0101000020E6100000EF5C5294CFBC58C00E2BFD007B463340,34315,Competidor Indirecto,A5AA99
0101000020E6100000EBEF9D7FD8D059C075873D82558B3440,34316,Competidor Indirecto,A5AA99
0101000020E610000003CC214E0C4558C099B5DAE46CC72F40,34317,Competidor Indirecto,A5AA99
0101000020E6100000B5055B5712CF58C03DAC81F79F5A3340,34318,Competidor Indirecto,A5AA99
0101000020E61000002CB0AEA7A96B5BC01524F06691CD3D40,34319,Competidor Indirecto,A5AA99
0101000020E6100000B25ED2397B2E59C001309E4143073440,34320,Competidor Indirecto,A5AA99
0101000020E610000034643C4A659459C0A08824FE51ED3540,34321,Competidor Indirecto,A5AA99
0101000020E61000006F93DD0E45DF5CC0113AC704254E4040,34322,Competidor Indirecto,A5AA99
0101000020E61000009FC14B15F1DF59C0121888F1DC913940,34323,Competidor Indirecto,A5AA99
0101000020E61000004628113C591859C0D6460A9F8C963440,34324,Competidor Indirecto,A5AA99
0101000020E6100000AAC14DA93F3B58C0460215A7BD853340,34325,Competidor Indirecto,A5AA99
0101000020E61000003B38F9A901CA58C017F053D12F653340,34326,Competidor Indirecto,A5AA99
0101000020E6100000751CA27E95DA59C0D1EC157195A03440,34327,Competidor Indirecto,A5AA99
0101000020E6100000DAA9B9DCA01D57C0939A2CA4B2472E40,34328,Competidor Indirecto,A5AA99
0101000020E61000000B589B947CCC58C0CABA879D8CD63340,34329,Competidor Indirecto,A5AA99
0101000020E6100000231BFE89806756C0B5E9DF6035FD3440,34330,Competidor Indirecto,A5AA99
0101000020E61000004DEAF45180E658C0B481C7F993433340,34331,Competidor Indirecto,A5AA99
0101000020E61000009E9A68E38AC758C0AF0BFD1BCD613340,34332,Competidor Indirecto,A5AA99
0101000020E6100000CBFFDC7E56C658C0E66AD8AD6D6E3340,34333,Competidor Indirecto,A5AA99
0101000020E6100000F8B6EC521B6556C07B5C86C5C9FD3440,34334,Competidor Indirecto,A5AA99
0101000020E61000005E933D5B6ABC58C09035C05821453440,34335,Competidor Indirecto,A5AA99
0101000020E6100000BB2C60E168F156C05A77FBC5CFBD3140,34336,Competidor Indirecto,A5AA99
0101000020E61000004D27026AE47258C08D2FB16454463640,34337,Competidor Indirecto,A5AA99
0101000020E6100000CFD8FA96775659C0FCFD62B664A83440,34338,Competidor Indirecto,A5AA99
0101000020E610000038E090990D4957C0B4F3897E65C33040,34339,Competidor Indirecto,A5AA99
0101000020E6100000ADFBE8505DD659C068BB19A0FAAC3440,34340,Competidor Indirecto,A5AA99
0101000020E610000099DBD679487957C0125A62A7503C3040,34341,Competidor Indirecto,A5AA99
0101000020E610000018D664F8D5B958C0557E00EF706B3340,34342,Competidor Indirecto,A5AA99
0101000020E61000008DC370E0DBD058C061EF30B3F05D3340,34343,Competidor Indirecto,A5AA99
0101000020E6100000EBC469B1693B58C0A71409E045E03240,34344,Competidor Indirecto,A5AA99
0101000020E6100000219628D6847957C0735104A3583C3040,34345,Competidor Indirecto,A5AA99
0101000020E61000004F1CE505FD9F5CC0D24554F2FBAF3F40,34346,Competidor Indirecto,A5AA99
0101000020E61000006B93923723DD5AC04888D1F743C43840,34347,Competidor Indirecto,A5AA99
0101000020E61000005E6D20B865D559C059B3846BA4AF3440,34348,Competidor Indirecto,A5AA99
0101000020E61000005E2C4EADE59159C02549294B21DD3540,34349,Competidor Indirecto,A5AA99
0101000020E6100000FF5AA0D5F0995AC011CBA0B9D2A13F40,34350,Competidor Indirecto,A5AA99
0101000020E610000092A98AC2D1CB58C0FE10D90FCAD53240,34351,Competidor Indirecto,A5AA99
0101000020E610000026FDDE22C74C59C060BF7163C4923440,34352,Competidor Indirecto,A5AA99
0101000020E6100000BA055CA119FB5AC02F4C0935017B3940,34353,Competidor Indirecto,A5AA99
0101000020E6100000C29ED92267C958C0C56ADA620A6F3340,34354,Competidor Indirecto,A5AA99
0101000020E6100000E628BCDB274C59C0359EC6C56A943440,34355,Competidor Indirecto,A5AA99
0101000020E610000077C2640DCB155AC0C634D3BD4E1E3340,34356,Competidor Indirecto,A5AA99
0101000020E6100000A5E48BACEBD859C050F67DD51DA13440,34357,Competidor Indirecto,A5AA99
0101000020E610000050849A42A3F558C0AF5018524DE23040,34358,Competidor Indirecto,A5AA99
0101000020E61000002E7C753CC3D759C02B96F0BE09B93440,34359,Competidor Indirecto,A5AA99
0101000020E6100000C698E41502C258C000B56A3AAF5D3340,34360,Competidor Indirecto,A5AA99
0101000020E6100000B54FC76386E658C03CD4BED25C8E3240,34361,Competidor Indirecto,A5AA99
0101000020E6100000DE5B2E6E252959C01182E19EDFB63340,34362,Competidor Indirecto,A5AA99
0101000020E6100000D35292D8E2DD58C0AFE684F9C0333340,34363,Competidor Indirecto,A5AA99
0101000020E610000043252A2BB80858C03E3B43E51D303340,34364,Competidor Indirecto,A5AA99
0101000020E6100000CE5BAFC833BA5BC0E8BD5212E9EC3B40,34365,Competidor Indirecto,A5AA99
0101000020E6100000B0BC58D6C5AA58C0EEFB81BC68493440,34366,Competidor Indirecto,A5AA99
0101000020E61000007C34EE305ABD58C0FB86F4A12C6A3340,34367,Competidor Indirecto,A5AA99
0101000020E6100000FFD8B9A35E4E57C05E77258FC8443240,34368,Competidor Indirecto,A5AA99
0101000020E6100000590D4FD022B25CC0C13AAF2D133C4040,34369,Competidor Indirecto,A5AA99
0101000020E6100000ADB562452E7858C0AECE5A9FAC633440,34370,Competidor Indirecto,A5AA99
0101000020E61000000E582888F03658C0CBA7437E68EC3340,34371,Competidor Indirecto,A5AA99
0101000020E61000004048BB760E9359C080B4A44863E23540,34372,Competidor Indirecto,A5AA99
0101000020E610000039D5D65F21CF58C0EF9768F3ACFA3240,34373,Competidor Indirecto,A5AA99
0101000020E61000009DAE59F46F4059C0068AB37D236D3940,34374,Competidor Indirecto,A5AA99
0101000020E6100000F28F849EC98258C02F0F5F47980B3340,34375,Competidor Indirecto,A5AA99
0101000020E610000002CFE6063DAD59C013FE1C5167FB3340,34376,Competidor Indirecto,A5AA99
0101000020E6100000BD5FFD86269F59C000061FD65DBC3340,34377,Competidor Indirecto,A5AA99
0101000020E6100000975EB42AB63659C0E311A29D4F8E3440,34378,Competidor Indirecto,A5AA99
0101000020E6100000584E4A5AD4C258C025E5B4C8F26E3340,34379,Competidor Indirecto,A5AA99
0101000020E61000001E6F136A5DCD58C066BA5B8221C73240,34380,Competidor Indirecto,A5AA99
0101000020E610000006D8058BDC2859C0C7ACACA735AA3740,34381,Competidor Indirecto,A5AA99
0101000020E61000002049C5D69E8C58C0D16C05EA200B3340,34382,Competidor Indirecto,A5AA99
0101000020E6100000ABA63517491057C0AFE642DDEED22D40,34383,Competidor Indirecto,A5AA99
0101000020E6100000D2E3B51AEB995AC0C422A72BAF3B3740,34384,Competidor Indirecto,A5AA99
0101000020E6100000DD9E9C78B93A58C09EE0EEEEF98D3340,34385,Competidor Indirecto,A5AA99
0101000020E61000000283623399D859C08BBAFF5DD9AA3440,34386,Competidor Indirecto,A5AA99
0101000020E6100000B87C3DC21D8359C0DD372992D0583440,34387,Competidor Indirecto,A5AA99
0101000020E6100000E6211122F2CA58C05ABAA37BAD523340,34388,Competidor Indirecto,A5AA99
0101000020E6100000396BA631D0CC58C01BB71CD8BF8A3340,34389,Competidor Indirecto,A5AA99
0101000020E6100000D8E529E514C158C09B16E5675D693340,34390,Competidor Indirecto,A5AA99
0101000020E6100000E6CA03055C9A58C0617F23CB937A3040,34391,Competidor Indirecto,A5AA99
0101000020E6100000247FEED34AC159C0D7C3345F67EA3340,34392,Competidor Indirecto,A5AA99
0101000020E6100000FD14E88FC0135AC074D4B0634C153340,34393,Competidor Indirecto,A5AA99
0101000020E6100000F480E463D83F59C07C348B06DF523D40,34394,Competidor Indirecto,A5AA99
0101000020E610000037065383DFBD58C0F7689A4562C23340,34395,Competidor Indirecto,A5AA99
0101000020E6100000C326959D7C6C5BC06BFD8049220C3740,34396,Competidor Indirecto,A5AA99
0101000020E610000070D61A299FD158C0C13FBEE734703340,34397,Competidor Indirecto,A5AA99
0101000020E61000003A5B6176E62E59C023C1AFECDDCD3540,34398,Competidor Indirecto,A5AA99
0101000020E61000008DFE6531D0C658C0437C585637753340,34399,Competidor Indirecto,A5AA99
0101000020E6100000FB27D1F5716359C095A6D63539A53140,34400,Competidor Indirecto,A5AA99
0101000020E6100000B1C03666825458C034B10AE58E723440,34401,Competidor Indirecto,A5AA99
0101000020E610000083DB5EFB17CC58C07B583D9AC9583340,34402,Competidor Indirecto,A5AA99
0101000020E610000082C04EDAA9885AC0A1564576ADBC3C40,34403,Competidor Indirecto,A5AA99
0101000020E61000002BD7A1BBA0B259C0A4955202288B3440,34404,Competidor Indirecto,A5AA99
0101000020E610000035F5D3E280B655C019B1CBC7202A3540,34405,Competidor Indirecto,A5AA99
0101000020E61000009829F74C40F859C02C63011B29EA3240,34406,Competidor Indirecto,A5AA99
0101000020E610000053CBD6FAE26F56C04AB4471C70E13440,34407,Competidor Indirecto,A5AA99
0101000020E6100000116C01463C1A58C03EDDCC2A64723340,34408,Competidor Indirecto,A5AA99
0101000020E6100000A394CE8F98395AC0A241AFE4CF3C3540,34409,Competidor Indirecto,A5AA99
0101000020E6100000F94CF6CFD39958C0C75BD7FD9DF03240,34410,Competidor Indirecto,A5AA99
0101000020E6100000628FA23107D459C03D0F6A9636A03440,34411,Competidor Indirecto,A5AA99
0101000020E61000001F56B074DBB855C0910D626F7B273540,34412,Competidor Indirecto,A5AA99
0101000020E6100000E5BC5A49C6A558C0DE635D9A2AE93240,34413,Competidor Indirecto,A5AA99
0101000020E61000007F5B039D018C58C08D180B7D8FF63240,34414,Competidor Indirecto,A5AA99
0101000020E610000032F0F51899B059C0BE2353D368CF3440,34415,Competidor Indirecto,A5AA99
0101000020E6100000D594852BB75156C0E91C6E4DDB323440,34416,Competidor Indirecto,A5AA99
0101000020E61000003A3C63E32AC458C0828CE33402743340,34417,Competidor Indirecto,A5AA99
0101000020E610000009FE9684747C5BC0C65AF06093E73640,34418,Competidor Indirecto,A5AA99
0101000020E61000006A330C2742D358C0382ABB89EF583340,34419,Competidor Indirecto,A5AA99
0101000020E6100000DFEED55C28AD59C06AA28D2B47283340,34420,Competidor Indirecto,A5AA99
0101000020E6100000515BD9F496FA58C0B4222886FDEF3340,34421,Competidor Indirecto,A5AA99
0101000020E6100000536211A2804B5AC0333509DE907D3540,34422,Competidor Indirecto,A5AA99
0101000020E61000000558DC6647C558C013558D98B8593340,34423,Competidor Indirecto,A5AA99
0101000020E6100000F2523DDB1BCD57C04B56A8E284623240,34424,Competidor Indirecto,A5AA99
0101000020E6100000EB4968E4D60858C088599A2176323340,34425,Competidor Indirecto,A5AA99
0101000020E61000004DF41A374C1858C020979B1CFC5E3340,34426,Competidor Indirecto,A5AA99
0101000020E6100000D64A74D8F5C958C05FAF7635F55D3340,34427,Competidor Indirecto,A5AA99
0101000020E61000004F185ABE6A725AC073BE755136D43640,34428,Competidor Indirecto,A5AA99
0101000020E610000083F68F2AEFDA59C095F29C25AF653940,34429,Competidor Indirecto,A5AA99
0101000020E6100000EC4FE273E71859C03A19E27925A83940,34430,Competidor Indirecto,A5AA99
0101000020E6100000535405BC6F4558C09A2753DC23733440,34431,Competidor Indirecto,A5AA99
0101000020E6100000FD7C842FC6CF58C0E175A2C96A7E3340,34432,Competidor Indirecto,A5AA99
0101000020E6100000A09F903ACDC258C0CE15E7A0327A3340,34433,Competidor Indirecto,A5AA99
0101000020E61000008FC0E5D2F47858C094E3A9A2D34C3640,34434,Competidor Indirecto,A5AA99
0101000020E61000008E2F9056EBC358C0EACAEBB1C27D3340,34435,Competidor Indirecto,A5AA99
0101000020E610000086659E2268C358C079D1D357C2493340,34436,Competidor Indirecto,A5AA99
0101000020E6100000FC9DF542645558C0D68506FFAE753440,34437,Competidor Indirecto,A5AA99
0101000020E6100000681B03DB969159C030506BFDA1E43540,34438,Competidor Indirecto,A5AA99
0101000020E6100000206FE279E3265DC06D82FB432BE23F40,34439,Competidor Indirecto,A5AA99
0101000020E610000041583ADDC15258C0EAAAA357C13C3040,34440,Competidor Indirecto,A5AA99
0101000020E6100000A95AE2331F9C58C01A3192C17AE73240,34441,Competidor Indirecto,A5AA99
0101000020E6100000887B13E087DD59C02EA01F5FA5A23440,34442,Competidor Indirecto,A5AA99
0101000020E6100000C6C210393DFC58C04675DFD682BD3440,34443,Competidor Indirecto,A5AA99
0101000020E61000002E4A3BFBEBCC59C0BD3EAD8131913440,34444,Competidor Indirecto,A5AA99
0101000020E61000006AEA0AF0BCC558C074C6836F92A73340,34445,Competidor Indirecto,A5AA99
0101000020E61000005EAED1B47CD559C026E44182FBA43440,34446,Competidor Indirecto,A5AA99
0101000020E6100000DF4FAEA5578559C0BE912F57F56D3340,34447,Competidor Indirecto,A5AA99
0101000020E6100000DBFB330771CF58C0CC244D305A473340,34448,Competidor Indirecto,A5AA99
0101000020E6100000AD24E449B3C258C0D986BCAB3F543340,34449,Competidor Indirecto,A5AA99
